story_id,title,description,genre,author,avg_reading_minutes,quality,publish_days_ago
S01257,Compass of Storms,"After a teenage stowaway is drawn into a desert crossing against time, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Lin Das,9.6,0.6948359854259825,193
S01258,What We Leave Behind: Legacy,"In a world where an estranged son is drawn into a family secret surfacing at a funeral, they must confront what it truly costs. What follows changes everything.",Drama,Ishita Das,12.6,0.5763707744844505,220
S01259,The Forest Exile,"When a storyteller who remembers past lives is drawn into a sage's prophecy misread, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mythology,Lin Reddy,31.4,0.22780987228202554,374
S01260,The Silver Citadel: Legacy,"After a reluctant young mage is drawn into an ancient prophecy, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Fantasy,Kabir Bose,42.7,0.7805394420811305,348
S01261,The Wedding Planner's Secret II,"In a world where a small-town teacher is drawn into a secret admirer's confession, they must confront what it truly costs. Nothing will ever be the same again.",Romance,Vani Petrov,9.7,0.486173330445152,284
S01262,The Midnight Caller: The Reckoning,"Driven by a retired detective is drawn into a witness who lies, they must confront what it truly costs. But every secret has its price.",Mystery,Sara Chatterjee,14.2,0.634831491659304,7
S01263,Children of the Dyson Ring,"When a rogue android is drawn into time dilation tearing a family apart, they must confront what it truly costs. Some doors, once opened, never close.",Science Fiction,Elena Nair,31.3,0.4046499492608517,676
S01264,The Mirror Room,"Haunted by a rural schoolteacher is drawn into something living under the floor, they must confront what it truly costs. Some doors, once opened, never close.",Horror,Elena Reddy,24.0,0.6355194235702839,231
S01265,Shadows of Partition: Legacy,"After a young cartographer is drawn into a love story against the freedom struggle, they must confront what it truly costs. What follows changes everything.",Historical Fiction,Dev Menon,34.6,0.4680835110188541,304
S01266,Crossfire II,"When an investigative journalist is drawn into a hostage swap going sideways, they must confront what it truly costs. What follows changes everything.",Thriller,Priya Bose,24.7,0.7864781052094659,457
S01267,Summit Fever II,"Against a river guide is drawn into a treasure map with a missing corner, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Ananya Fernandes,34.5,0.7224807846641856,180
S01268,What We Leave Behind,"In a world where a single mother is drawn into a mother's choice that echoes for decades, they must confront what it truly costs. Some doors, once opened, never close.",Drama,Rahul Nair,31.6,0.5037719567519161,675
S01269,The Curse of Yayati: Legacy,"Driven by a river goddess in mortal form is drawn into a forgotten vow binding the gods, they must confront what it truly costs. Nothing will ever be the same again.",Mythology,Dev Rao,23.0,0.5911702307769544,158
S01270,The Silver Citadel: The Reckoning,"In a world where a dragon rider is drawn into an ancient prophecy, they must confront what it truly costs. Some doors, once opened, never close.",Fantasy,Naina Bose,43.8,0.5801182779646115,216
S01271,Coffee at Midnight,"After a small-town teacher is drawn into a second chance at romance, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Romance,Meera Petrov,41.7,0.3999271821045737,394
S01272,The Seventh Clue II,"Against a forensic accountant is drawn into a disappearance nobody reported, they must confront what it truly costs. Nothing will ever be the same again.",Mystery,Aarav Petrov,6.6,0.4568810455536459,350
S01273,The Terraform Wars Reborn,"Driven by a rogue android is drawn into a black-market for memories, they must confront what it truly costs. Nothing will ever be the same again.",Science Fiction,Vikram Alvarez,23.5,0.4530257093894353,577
S01274,The House on Mill Road,"Driven by a rural schoolteacher is drawn into an entity that mimics loved ones, they must confront what it truly costs. What follows changes everything.",Horror,Rohan Das,32.1,0.41107653122370785,266
S01275,Daughters of the Empire II,"Driven by a merchant's daughter is drawn into a family divided by partition, they must confront what it truly costs. And time is running out.",Historical Fiction,Rohan Das,31.5,0.7763872397454938,408
S01276,Deadline: Origins,"After a cyber-crime analyst is drawn into a journalist with one night to publish, they must confront what it truly costs. What follows changes everything.",Thriller,Zoya Khan,4.9,0.7141883378092352,509
S01277,Peak of No Return: The Reckoning,"Driven by a wildlife photographer is drawn into a race across a dying glacier, they must confront what it truly costs. Some doors, once opened, never close.",Adventure,Rohan Petrov,36.6,0.5651362425030677,378
S01278,The Visiting Hour: Legacy,"When a first-generation doctor is drawn into a family secret surfacing at a funeral, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Elena Mehta,40.9,0.8852280341646352,309
S01279,Ashwatthama's Burden: Legacy,"Against a temple sculptor is drawn into a curse traded between generations, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mythology,Ishita Reddy,17.7,0.354828808214798,545
S01280,The Crystal Throne: Origins,"After a dragon rider is drawn into a dying magical realm, they must confront what it truly costs. But every secret has its price.",Fantasy,Marcus Nair,30.1,0.6873381505761533,160
S01281,The Bookshop Romance II,"In a world where a struggling musician is drawn into a second chance at romance, they must confront what it truly costs. And time is running out.",Romance,Priya Alvarez,27.2,0.30955383384730356,358
S01282,The Glass Alibi,"In a world where an amateur sleuth is drawn into a disappearance nobody reported, they must confront what it truly costs. And time is running out.",Mystery,Ishita Singh,27.9,0.4074208955553737,422
S01283,Children of the Dyson Ring,"In a world where a quantum engineer is drawn into first contact gone wrong, they must confront what it truly costs. And time is running out.",Science Fiction,Priya Iyer,6.5,0.7990786095230329,505
S01284,The Mirror Room Reborn,"Against a new tenant is drawn into an entity that mimics loved ones, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Horror,Marcus Chatterjee,24.7,0.6662556075445569,488
S01285,Letters from 1947: The Reckoning,"Against a palace scribe is drawn into a rebellion brewing in silence, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Historical Fiction,Elena Kapoor,33.2,0.6136448204326654,136
S01286,The Hostage Negotiator: The Reckoning,"When a getaway driver is drawn into a journalist with one night to publish, they must confront what it truly costs. What follows changes everything.",Thriller,Dev Okafor,16.1,0.41910946094394724,211
S01287,The Desert Crossing: Legacy,"Against a wildlife photographer is drawn into a shipwreck holding an old secret, they must confront what it truly costs. But every secret has its price.",Adventure,Ananya Iyer,15.5,0.3743106823584759,68
S01288,Sons of the Soil: Legacy,"When a single mother is drawn into an apology thirty years late, they must confront what it truly costs. And time is running out.",Drama,Ananya Tanaka,36.4,0.7037150440818286,407
S01289,Rise of the Asura,"When a temple sculptor is drawn into a retelling from the vanquished side, they must confront what it truly costs. But every secret has its price.",Mythology,Aarav Joshi,30.5,0.6141005627915627,635
S01290,The Forgotten Realm II,"In a world where an exiled princess is drawn into a cursed bloodline, they must confront what it truly costs. Some doors, once opened, never close.",Fantasy,Priya Rao,11.1,0.6357046501173901,489
S01291,Coffee at Midnight II,"In a world where an ambitious chef is drawn into a love that defies family expectations, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Romance,Marcus Chatterjee,21.8,0.6403812819796996,16
S01292,The Vanishing Hour Reborn,"Against a sharp-eyed journalist is drawn into a decades-old cold case, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mystery,Vikram Iyer,10.3,0.4794977016221013,363
S01293,Signal from Kepler,"Against a disgraced astrophysicist is drawn into time dilation tearing a family apart, they must confront what it truly costs. But every secret has its price.",Science Fiction,Marcus Petrov,26.6,0.4666620113223824,472
S01294,The Hollow Children: The Reckoning,"In a world where a grieving father is drawn into an entity that mimics loved ones, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Horror,Meera Alvarez,24.7,0.6233939325808794,35
S01295,Letters from 1947 Reborn,"In a world where a merchant's daughter is drawn into a love story against the freedom struggle, they must confront what it truly costs. But every secret has its price.",Historical Fiction,Priya Das,21.1,0.686566656191024,577
S01296,Zero Hour Mumbai,"Haunted by a cyber-crime analyst is drawn into a hostage swap going sideways, they must confront what it truly costs. Some doors, once opened, never close.",Thriller,Arjun Nair,15.5,0.4212757726984892,75
S01297,The River of Gold: Origins,"Driven by a washed-up mountaineer is drawn into a jungle hiding a lost city, they must confront what it truly costs. Some doors, once opened, never close.",Adventure,Vikram Bose,38.4,0.56762569602721,557
S01298,Unspoken Reborn,"When a retired schoolmistress is drawn into a family secret surfacing at a funeral, they must confront what it truly costs. Some doors, once opened, never close.",Drama,Ananya Das,42.2,0.6844058973313896,3
S01299,The Celestial Wager: The Reckoning,"Haunted by an exiled prince is drawn into a sage's prophecy misread, they must confront what it truly costs. Nothing will ever be the same again.",Mythology,Rohan Khan,26.8,0.5868857300231498,658
S01300,The Runebound Oath Reborn,"Driven by a fallen knight is drawn into an ancient prophecy, they must confront what it truly costs. Nothing will ever be the same again.",Fantasy,Marcus Tanaka,31.9,0.701953418880889,208
S01301,Second Chance Summer,"Against an ambitious chef is drawn into a long-distance promise, they must confront what it truly costs. What follows changes everything.",Romance,Marcus Reddy,25.7,0.6015061055861614,208
S01302,The Vanishing Hour II,"When an amateur sleuth is drawn into a witness who lies, they must confront what it truly costs. What follows changes everything.",Mystery,Naina Rao,10.7,0.6818317842421481,20
S01303,Signal from Kepler,"In a world where a quantum engineer is drawn into an AI questioning its purpose, they must confront what it truly costs. Some doors, once opened, never close.",Science Fiction,Sofia Joshi,9.6,0.2660363684605959,299
S01304,The House on Mill Road: The Reckoning,"Against a skeptical paranormal blogger is drawn into a curse passed through photographs, they must confront what it truly costs. Some doors, once opened, never close.",Horror,Zoya Kapoor,30.3,0.6428470882409479,657
S01305,Daughters of the Empire,"Driven by a palace scribe is drawn into a court intrigue over succession, they must confront what it truly costs. What follows changes everything.",Historical Fiction,Meera Menon,42.9,0.8295862174394117,81
S01306,Zero Hour Mumbai,"Haunted by an ex-intelligence officer is drawn into a hostage swap going sideways, they must confront what it truly costs. Nothing will ever be the same again.",Thriller,Kabir Reddy,43.9,0.8031884033260509,380
S01307,Beyond the Ice Wall: Legacy,"Haunted by a teenage stowaway is drawn into a desert crossing against time, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Adventure,Zoya Fernandes,29.0,0.6516295566264018,476
S01308,The Family Table: The Reckoning,"After a first-generation doctor is drawn into a homecoming that reopens old wounds, they must confront what it truly costs. Some doors, once opened, never close.",Drama,Elena Khan,31.8,0.37183105162883273,340
S01309,The Fifth Veda: Legacy,"After a storyteller who remembers past lives is drawn into a sage's prophecy misread, they must confront what it truly costs. And time is running out.",Mythology,Meera Singh,14.1,0.6166907169403115,624
S01310,The Last Enchanter: Legacy,"Against an orphaned thief with strange powers is drawn into a dying magical realm, they must confront what it truly costs. And time is running out.",Fantasy,Elena Alvarez,36.6,0.597703910913375,519
S01311,Tides of Longing: Origins,"In a world where a struggling musician is drawn into a friendship turning into love, they must confront what it truly costs. And time is running out.",Romance,Sofia Das,4.9,0.6229261148366814,378
S01312,The Vanishing Hour,"In a world where a retired detective is drawn into a coded diary left behind, they must confront what it truly costs. What follows changes everything.",Mystery,Ishita Bose,25.9,0.6049839517936931,382
S01313,The Terraform Wars II,"When a rogue android is drawn into time dilation tearing a family apart, they must confront what it truly costs. But every secret has its price.",Science Fiction,Priya Tanaka,30.1,0.6597130173099971,350
S01314,Static Reborn,"In a world where a skeptical paranormal blogger is drawn into a house that remembers its dead, they must confront what it truly costs. And time is running out.",Horror,Meera Iyer,35.7,0.4667054259749466,598
S01315,The Spice Merchant's Wife,"In a world where a merchant's daughter is drawn into a rebellion brewing in silence, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Historical Fiction,Sara Chatterjee,16.3,0.39413115996462805,37
S01316,The Courier II,"Against a bomb-disposal expert is drawn into a city-wide blackout hiding a heist, they must confront what it truly costs. But every secret has its price.",Thriller,Aarav Fernandes,14.7,0.7137437399804263,181
S01317,Summit Fever: The Reckoning,"Haunted by a teenage stowaway is drawn into an expedition that never returned, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Adventure,Vani Okafor,30.0,0.7421128939238663,83
S01318,Half a Life,"Against an aging patriarch is drawn into a homecoming that reopens old wounds, they must confront what it truly costs. Some doors, once opened, never close.",Drama,Vani Rao,28.6,0.7685572703039695,463
S01319,The Forest Exile Reborn,"When a river goddess in mortal form is drawn into a celestial weapon hidden on earth, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mythology,Ananya Okafor,20.9,0.8147134886914876,652
S01320,The Shadow Mage: Origins,"In a world where an exiled princess is drawn into a war between old gods, they must confront what it truly costs. Nothing will ever be the same again.",Fantasy,Lin Okafor,8.4,0.8163114055871191,467
S01321,Monsoon Hearts,"Haunted by an ambitious chef is drawn into a secret admirer's confession, they must confront what it truly costs. But every secret has its price.",Romance,Aarav Khan,44.6,0.7348597614439654,205
S01322,Murder at the Haveli,"Against a sharp-eyed journalist is drawn into a disappearance nobody reported, they must confront what it truly costs. And time is running out.",Mystery,Naina Alvarez,14.2,0.8633902194128315,10
S01323,The Synthetic Heart: Origins,"Against a rogue android is drawn into a colony ship losing its memory, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Science Fiction,Sofia Nair,18.1,0.9617653948148029,87
S01324,Whispers in the Walls II,"When a new tenant is drawn into a ritual that must not be finished, they must confront what it truly costs. What follows changes everything.",Horror,Elena Nair,15.2,0.6593991637198127,665
S01325,Shadows of Partition Reborn,"When a palace scribe is drawn into a merchant caravan crossing empires, they must confront what it truly costs. And time is running out.",Historical Fiction,Aditya Nair,32.2,0.3582012413467924,329
S01326,The Informant,"When an ex-intelligence officer is drawn into a double agent's final job, they must confront what it truly costs. And time is running out.",Thriller,Naina Singh,11.5,0.6028374641553226,340
S01327,Sailing the Forgotten Sea,"Driven by a teenage stowaway is drawn into a treasure map with a missing corner, they must confront what it truly costs. Some doors, once opened, never close.",Adventure,Rahul Alvarez,9.6,0.30603337155264837,499
S01328,The Long Way Home Reborn,"In a world where a retired schoolmistress is drawn into a homecoming that reopens old wounds, they must confront what it truly costs. But every secret has its price.",Drama,Zoya Khan,36.0,0.6172589326695115,120
S01329,The Curse of Yayati Reborn,"Haunted by a storyteller who remembers past lives is drawn into a forgotten vow binding the gods, they must confront what it truly costs. What follows changes everything.",Mythology,Ananya Mehta,5.4,0.47954706305305095,9
S01330,The Moonlit Crown,"In a world where an exiled princess is drawn into a dying magical realm, they must confront what it truly costs. And time is running out.",Fantasy,Sara Mehta,8.6,0.5256543614973981,161
S01331,Second Chance Summer: The Reckoning,"In a world where an ambitious chef is drawn into an arranged match that becomes real, they must confront what it truly costs. And time is running out.",Romance,Arjun Khan,9.3,0.6377494045681182,303
S01332,The Midnight Caller,"Haunted by a retired detective is drawn into a decades-old cold case, they must confront what it truly costs. Some doors, once opened, never close.",Mystery,Arjun Khan,36.3,0.33550049315045677,278
S01333,The Mars Protocol,"After a disgraced astrophysicist is drawn into a black-market for memories, they must confront what it truly costs. What follows changes everything.",Science Fiction,Vani Iyer,5.6,0.7668006296596691,383
S01334,The Night Shift: The Reckoning,"After a rural schoolteacher is drawn into a town that vanishes at night, they must confront what it truly costs. Some doors, once opened, never close.",Horror,Aditya Petrov,41.9,0.502984768509763,486
S01335,A Court of Ashes: Legacy,"In a world where a court astronomer is drawn into a family divided by partition, they must confront what it truly costs. Nothing will ever be the same again.",Historical Fiction,Meera Sharma,19.5,0.98,382
S01336,Forty-Eight Hours,"Driven by an ex-intelligence officer is drawn into a journalist with one night to publish, they must confront what it truly costs. What follows changes everything.",Thriller,Rahul Reddy,36.2,0.6348913429938917,291
S01337,The River of Gold: The Reckoning,"After a teenage stowaway is drawn into a jungle hiding a lost city, they must confront what it truly costs. Some doors, once opened, never close.",Adventure,Zoya Gupta,20.5,0.7540493636590782,408
S01338,Unspoken Reborn,"Driven by an estranged son is drawn into a will that splits a family, they must confront what it truly costs. What follows changes everything.",Drama,Sara Fernandes,21.0,0.5129541043038317,149
S01339,The Celestial Wager: Legacy,"After a cursed warrior is drawn into a mortal chosen for a divine task, they must confront what it truly costs. But every secret has its price.",Mythology,Kabir Joshi,20.1,0.7696599254718411,120
S01340,The Runebound Oath,"Driven by a reluctant young mage is drawn into a war between old gods, they must confront what it truly costs. But every secret has its price.",Fantasy,Rohan Alvarez,20.3,0.5111906156640221,79
S01341,The Bookshop Romance,"Haunted by a struggling musician is drawn into a friendship turning into love, they must confront what it truly costs. What follows changes everything.",Romance,Vani Singh,43.7,0.6223497417840084,74
S01342,The Cartographer's Code: The Reckoning,"When a retired detective is drawn into an inheritance with deadly strings, they must confront what it truly costs. But every secret has its price.",Mystery,Sara Nair,36.7,0.24582494459545798,11
S01343,The Memory Merchants II,"When a deep-space salvager is drawn into a colony ship losing its memory, they must confront what it truly costs. What follows changes everything.",Science Fiction,Sofia Khan,33.8,0.9012181166287623,182
S01344,The Night Shift: The Reckoning,"In a world where a night-shift nurse is drawn into an entity that mimics loved ones, they must confront what it truly costs. But every secret has its price.",Horror,Marcus Menon,40.3,0.8210924082479626,127
S01345,A Court of Ashes: Origins,"Haunted by a young cartographer is drawn into a rebellion brewing in silence, they must confront what it truly costs. And time is running out.",Historical Fiction,Vikram Joshi,28.6,0.6140977245130076,344
S01346,The Informant,"Against an ex-intelligence officer is drawn into an informant burned by their own agency, they must confront what it truly costs. But every secret has its price.",Thriller,Zoya Khan,12.7,0.6268795846984289,145
S01347,Beyond the Ice Wall,"Driven by a washed-up mountaineer is drawn into a jungle hiding a lost city, they must confront what it truly costs. But every secret has its price.",Adventure,Lin Rao,37.7,0.4015030780918758,634
S01348,Half a Life: Legacy,"Haunted by an estranged son is drawn into an apology thirty years late, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Drama,Dev Reddy,39.4,0.5093969948075127,155
S01349,Karna's Vow,"In a world where a storyteller who remembers past lives is drawn into a celestial weapon hidden on earth, they must confront what it truly costs. Nothing will ever be the same again.",Mythology,Priya Chatterjee,34.2,0.6102887704803289,461
S01350,The Moonlit Crown: The Reckoning,"Haunted by a reluctant young mage is drawn into a hidden portal, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Fantasy,Sara Mehta,43.0,0.40171761951993484,476
S01351,Second Chance Summer: Origins,"Haunted by a small-town teacher is drawn into a long-distance promise, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Romance,Dev Reddy,30.6,0.8693678665821084,59
S01352,Echoes in the Archive: The Reckoning,"When an amateur sleuth is drawn into a disappearance nobody reported, they must confront what it truly costs. But every secret has its price.",Mystery,Dev Khan,10.0,0.719068512106351,237
S01353,Orbital Decay: The Reckoning,"Driven by a deep-space salvager is drawn into first contact gone wrong, they must confront what it truly costs. But every secret has its price.",Science Fiction,Vikram Chatterjee,44.0,0.6898775223036819,574
S01354,Whispers in the Walls,"Driven by a skeptical paranormal blogger is drawn into a house that remembers its dead, they must confront what it truly costs. What follows changes everything.",Horror,Dev Petrov,11.6,0.5819784869514144,9
S01355,Shadows of Partition,"After a rebel poet is drawn into a court intrigue over succession, they must confront what it truly costs. What follows changes everything.",Historical Fiction,Meera Chatterjee,39.0,0.31878537235365106,279
S01356,The Extraction II,"In a world where an investigative journalist is drawn into a conspiracy reaching the highest office, they must confront what it truly costs. Nothing will ever be the same again.",Thriller,Elena Nair,20.5,0.7084354894744354,550
S01357,Beyond the Ice Wall,"When a wildlife photographer is drawn into a treasure map with a missing corner, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Rahul Bose,16.5,0.6065164750667688,17
S01358,The Inheritance,"In a world where a single mother is drawn into a homecoming that reopens old wounds, they must confront what it truly costs. And time is running out.",Drama,Ishita Fernandes,42.4,0.5786584524651419,87
S01359,The Curse of Yayati Reborn,"When a temple sculptor is drawn into a forgotten vow binding the gods, they must confront what it truly costs. Some doors, once opened, never close.",Mythology,Aarav Kapoor,35.9,0.6275167280016003,431
S01360,The Shadow Mage: The Reckoning,"Driven by a reluctant young mage is drawn into a cursed bloodline, they must confront what it truly costs. Some doors, once opened, never close.",Fantasy,Meera Das,20.1,0.36416104913100605,408
S01361,Monsoon Hearts: Legacy,"After an ambitious chef is drawn into a long-distance promise, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Romance,Rohan Iyer,41.0,0.5193382546220021,136
S01362,The Midnight Caller: Legacy,"Driven by a sharp-eyed journalist is drawn into a murder staged as suicide, they must confront what it truly costs. But every secret has its price.",Mystery,Lin Nair,37.4,0.35448052452413176,507
S01363,The Memory Merchants,"Haunted by a rogue android is drawn into terraforming that awakens something, they must confront what it truly costs. But every secret has its price.",Science Fiction,Naina Fernandes,21.7,0.5611167680443192,292
S01364,Feed the Well,"After a rural schoolteacher is drawn into an entity that mimics loved ones, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Horror,Lin Fernandes,20.8,0.8119431155283598,199
S01365,The Salt March Diaries: The Reckoning,"In a world where a rebel poet is drawn into a family divided by partition, they must confront what it truly costs. What follows changes everything.",Historical Fiction,Arjun Kapoor,43.5,0.6100820927474403,539
S01366,Crossfire: Origins,"Against a getaway driver is drawn into an informant burned by their own agency, they must confront what it truly costs. But every secret has its price.",Thriller,Aarav Khan,43.4,0.7264145016638425,338
S01367,Peak of No Return Reborn,"When a treasure-hunting historian is drawn into a desert crossing against time, they must confront what it truly costs. What follows changes everything.",Adventure,Priya Reddy,9.7,0.7719983565995006,672
S01368,Half a Life Reborn,"Against a retired schoolmistress is drawn into a family secret surfacing at a funeral, they must confront what it truly costs. Some doors, once opened, never close.",Drama,Arjun Alvarez,6.2,0.8681467266134588,278
S01369,The Churning,"After a cursed warrior is drawn into a curse traded between generations, they must confront what it truly costs. Nothing will ever be the same again.",Mythology,Sara Joshi,43.8,0.4594232487927173,238
S01370,The Ember Witch: The Reckoning,"Driven by an exiled princess is drawn into a dying magical realm, they must confront what it truly costs. What follows changes everything.",Fantasy,Vikram Sharma,29.4,0.2717032460963279,704
S01371,Coffee at Midnight II,"Haunted by a shy librarian is drawn into a second chance at romance, they must confront what it truly costs. What follows changes everything.",Romance,Dev Mehta,24.7,0.8186430928007277,121
S01372,The Seventh Clue: Origins,"In a world where a forensic accountant is drawn into a witness who lies, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mystery,Marcus Bose,37.9,0.47665519919075633,94
S01373,The Memory Merchants,"When a disgraced astrophysicist is drawn into a black-market for memories, they must confront what it truly costs. But every secret has its price.",Science Fiction,Lin Fernandes,29.6,0.5203337571619141,516
S01374,The Smiling Man: The Reckoning,"Against a skeptical paranormal blogger is drawn into an entity that mimics loved ones, they must confront what it truly costs. Some doors, once opened, never close.",Horror,Arjun Tanaka,34.7,0.7112347363597095,652
S01375,Shadows of Partition,"In a world where a court astronomer is drawn into a family divided by partition, they must confront what it truly costs. Nothing will ever be the same again.",Historical Fiction,Marcus Rao,9.8,0.11224864629942902,130
S01376,The Extraction: Legacy,"When a getaway driver is drawn into an informant burned by their own agency, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Thriller,Kabir Joshi,43.9,0.5370494461237009,523
S01377,The Desert Crossing,"In a world where a treasure-hunting historian is drawn into a treasure map with a missing corner, they must confront what it truly costs. And time is running out.",Adventure,Aarav Alvarez,32.9,0.818038535056825,7
S01378,The Visiting Hour: The Reckoning,"Haunted by an aging patriarch is drawn into an apology thirty years late, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Aditya Nair,32.1,0.5656852554734472,46
S01379,The Fifth Veda,"Against a storyteller who remembers past lives is drawn into a mortal chosen for a divine task, they must confront what it truly costs. But every secret has its price.",Mythology,Aditya Iyer,33.2,0.6875878195947499,282
S01380,The Moonlit Crown: Legacy,"Haunted by an exiled princess is drawn into a forbidden spell, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Fantasy,Priya Joshi,33.6,0.5191689074559738,154
S01381,The Bookshop Romance: Legacy,"When a struggling musician is drawn into a love that defies family expectations, they must confront what it truly costs. What follows changes everything.",Romance,Vani Bose,41.6,0.5501275247330627,242
S01382,The Silent Witness II,"When a sharp-eyed journalist is drawn into a witness who lies, they must confront what it truly costs. But every secret has its price.",Mystery,Vikram Rao,27.0,0.2791906660666965,212
S01383,The Mars Protocol,"When a disgraced astrophysicist is drawn into terraforming that awakens something, they must confront what it truly costs. Some doors, once opened, never close.",Science Fiction,Dev Fernandes,16.6,0.30296581944623113,437
S01384,The Hollow Children II,"In a world where a night-shift nurse is drawn into a ritual that must not be finished, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Horror,Aditya Bose,7.7,0.4134766249350375,16
S01385,Shadows of Partition,"Against a young cartographer is drawn into a rebellion brewing in silence, they must confront what it truly costs. And time is running out.",Historical Fiction,Lin Petrov,44.8,0.6703535438193405,458
S01386,The Courier Reborn,"Haunted by a getaway driver is drawn into a double agent's final job, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Thriller,Arjun Joshi,36.3,0.9480865917742214,266
S01387,The Jungle Codex,"Haunted by a treasure-hunting historian is drawn into an expedition that never returned, they must confront what it truly costs. Some doors, once opened, never close.",Adventure,Aditya Khan,12.9,0.6829900760661252,250
S01388,The Long Way Home: The Reckoning,"After an estranged son is drawn into an apology thirty years late, they must confront what it truly costs. Some doors, once opened, never close.",Drama,Vikram Khan,37.6,0.7608540380296992,539
S01389,The Curse of Yayati Reborn,"In a world where a river goddess in mortal form is drawn into a sage's prophecy misread, they must confront what it truly costs. What follows changes everything.",Mythology,Dev Gupta,12.5,0.5781813351497485,85
S01390,The Lost Kingdom,"Haunted by a dragon rider is drawn into an ancient prophecy, they must confront what it truly costs. Some doors, once opened, never close.",Fantasy,Aarav Petrov,21.4,0.5100375724519203,25
S01391,Second Chance Summer: Legacy,"After a small-town teacher is drawn into an arranged match that becomes real, they must confront what it truly costs. Nothing will ever be the same again.",Romance,Meera Menon,22.9,0.5711856055659564,432
S01392,Murder at the Haveli: Legacy,"In a world where a sharp-eyed journalist is drawn into a coded diary left behind, they must confront what it truly costs. But every secret has its price.",Mystery,Sofia Petrov,23.7,0.37720935450648985,413
S01393,Orbital Decay,"After a quantum engineer is drawn into terraforming that awakens something, they must confront what it truly costs. What follows changes everything.",Science Fiction,Priya Reddy,19.6,0.4447193426327291,584
S01394,The House on Mill Road II,"Driven by a new tenant is drawn into a town that vanishes at night, they must confront what it truly costs. And time is running out.",Horror,Vani Nair,38.7,0.6341191522645497,102
S01395,Letters from 1947 Reborn,"Against a young cartographer is drawn into a court intrigue over succession, they must confront what it truly costs. What follows changes everything.",Historical Fiction,Naina Das,39.8,0.3699926077141235,691
S01396,Zero Hour Mumbai: Legacy,"Driven by an investigative journalist is drawn into a double agent's final job, they must confront what it truly costs. But every secret has its price.",Thriller,Dev Okafor,15.6,0.561223165300355,26
S01397,The River of Gold,"In a world where a teenage stowaway is drawn into a treasure map with a missing corner, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Vikram Sharma,32.5,0.7242612290464524,19
S01398,The Visiting Hour,"Against a single mother is drawn into an apology thirty years late, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Naina Nair,42.7,0.3447393479555963,38
S01399,The Forest Exile: Legacy,"Driven by a cursed warrior is drawn into a retelling from the vanquished side, they must confront what it truly costs. And time is running out.",Mythology,Meera Kapoor,19.1,0.8428956390570631,325
S01400,The Dragon's Heir,"Driven by an exiled princess is drawn into a dying magical realm, they must confront what it truly costs. What follows changes everything.",Fantasy,Rohan Singh,23.3,0.44325109241497496,536
S01401,The Arranged Truth,"After a small-town teacher is drawn into a love that defies family expectations, they must confront what it truly costs. But every secret has its price.",Romance,Priya Sharma,39.5,0.7717602579780111,234
S01402,Echoes in the Archive II,"After a sharp-eyed journalist is drawn into a coded diary left behind, they must confront what it truly costs. And time is running out.",Mystery,Lin Okafor,9.1,0.4910162108652202,519
S01403,Quantum Drift II,"Driven by a disgraced astrophysicist is drawn into a colony ship losing its memory, they must confront what it truly costs. And time is running out.",Science Fiction,Aarav Kapoor,41.0,0.32064249243730447,116
S01404,Whispers in the Walls II,"Haunted by a night-shift nurse is drawn into a town that vanishes at night, they must confront what it truly costs. Some doors, once opened, never close.",Horror,Ananya Sharma,21.5,0.3966681487667403,441
S01405,The Mughal Cartographer,"Driven by a palace scribe is drawn into a love story against the freedom struggle, they must confront what it truly costs. Nothing will ever be the same again.",Historical Fiction,Sofia Joshi,28.9,0.6106606609712197,537
